timestamp,model,cpu_pct,load1,pkg_temp_c,nvme_temp_c,mem_available_mib,ollama_rss_mib
2026-07-16T18:20:03-07:00,gemma3:4b,40.25,4.44,73.0,35.9,11063.4,112.5
2026-07-16T18:20:04-07:00,gemma3:4b,99.75,4.40,77.0,35.9,11063.4,112.5
2026-07-16T18:20:05-07:00,gemma3:4b,99.50,4.40,76.0,35.9,11063.0,112.5
2026-07-16T18:20:06-07:00,gemma3:4b,99.50,4.40,75.0,35.9,11062.9,112.5
2026-07-16T18:20:07-07:00,gemma3:4b,99.50,4.40,72.0,35.9,11062.4,112.5
2026-07-16T18:20:08-07:00,gemma3:4b,99.25,4.40,75.0,35.9,11062.9,112.5
2026-07-16T18:20:10-07:00,gemma3:4b,99.50,4.37,77.0,35.9,11062.9,112.5
2026-07-16T18:20:11-07:00,gemma3:4b,99.51,4.37,70.0,35.9,11061.8,112.5
2026-07-16T18:20:12-07:00,gemma3:4b,97.99,4.37,64.0,35.9,11061.4,112.5
2026-07-16T18:20:13-07:00,gemma3:4b,99.50,4.37,76.0,35.9,11060.9,112.5
2026-07-16T18:20:14-07:00,gemma3:4b,99.50,4.34,71.0,35.9,11060.7,112.5
2026-07-16T18:20:15-07:00,gemma3:4b,98.02,4.34,75.0,35.9,11059.9,112.5
2026-07-16T18:20:16-07:00,gemma3:4b,99.25,4.34,74.0,35.9,11059.3,112.5
2026-07-16T18:20:18-07:00,gemma3:4b,99.50,4.34,77.0,35.9,11059.0,112.5
2026-07-16T18:20:19-07:00,gemma3:4b,99.50,4.31,75.0,35.9,11058.5,112.5
2026-07-16T18:20:20-07:00,gemma3:4b,98.50,4.31,72.0,35.9,11059.0,112.5
2026-07-16T18:20:21-07:00,gemma3:4b,99.50,4.31,74.0,35.9,11059.0,112.5
2026-07-16T18:20:22-07:00,gemma3:4b,99.26,4.31,76.0,35.9,11059.0,112.5
2026-07-16T18:20:23-07:00,gemma3:4b,98.26,4.31,76.0,35.9,11058.5,112.5
2026-07-16T18:20:24-07:00,gemma3:4b,99.25,4.29,74.0,35.9,11059.0,112.5
2026-07-16T18:20:26-07:00,gemma3:4b,99.50,4.29,76.0,35.9,11058.8,112.5
2026-07-16T18:20:27-07:00,gemma3:4b,98.76,4.29,74.0,35.9,11058.0,112.5
2026-07-16T18:20:28-07:00,gemma3:4b,99.00,4.29,74.0,35.9,11050.4,112.5
2026-07-16T18:20:29-07:00,gemma3:4b,98.01,4.27,76.0,35.9,11050.4,112.5
2026-07-16T18:20:30-07:00,gemma3:4b,99.50,4.27,76.0,35.9,11049.4,112.5
2026-07-16T18:20:31-07:00,gemma3:4b,99.50,4.27,76.0,35.9,11049.9,112.5
2026-07-16T18:20:33-07:00,gemma3:4b,99.00,4.27,71.0,35.9,11050.4,112.5
2026-07-16T18:20:34-07:00,gemma3:4b,98.26,4.27,76.0,35.9,11050.4,112.5
2026-07-16T18:20:35-07:00,gemma3:4b,99.00,4.32,75.0,35.9,11049.7,112.5
2026-07-16T18:20:36-07:00,gemma3:4b,98.51,4.32,76.0,35.9,11050.2,112.5
2026-07-16T18:20:37-07:00,gemma3:4b,98.51,4.32,73.0,35.9,11050.2,112.5
2026-07-16T18:20:38-07:00,gemma3:4b,99.50,4.32,77.0,35.9,11049.7,112.5
2026-07-16T18:20:39-07:00,gemma3:4b,99.25,4.30,75.0,35.9,11049.7,112.5
2026-07-16T18:20:41-07:00,gemma3:4b,98.50,4.30,77.0,35.9,11050.2,112.5
2026-07-16T18:20:42-07:00,gemma3:4b,98.25,4.30,75.0,35.9,11050.2,112.5
2026-07-16T18:20:43-07:00,gemma3:4b,99.25,4.30,75.0,35.9,11049.7,112.5
2026-07-16T18:20:44-07:00,gemma3:4b,99.50,4.35,74.0,35.9,11049.8,112.5
2026-07-16T18:20:45-07:00,gemma3:4b,99.50,4.35,75.0,35.9,11086.8,112.5
2026-07-16T18:20:46-07:00,gemma3:4b,99.25,4.35,74.0,35.9,11084.7,112.5
2026-07-16T18:20:47-07:00,gemma3:4b,99.50,4.35,76.0,35.9,11083.9,112.5
2026-07-16T18:20:49-07:00,gemma3:4b,99.50,4.35,76.0,35.9,11083.1,112.5
2026-07-16T18:20:50-07:00,gemma3:4b,98.51,4.41,74.0,35.9,11081.2,112.5
2026-07-16T18:20:51-07:00,gemma3:4b,99.50,4.41,75.0,35.9,11081.4,112.5
2026-07-16T18:20:52-07:00,gemma3:4b,98.76,4.41,70.0,35.9,11079.7,112.5
2026-07-16T18:20:53-07:00,gemma3:4b,31.17,4.41,53.0,35.9,11078.3,112.5
