timestamp,model,cpu_pct,load1,pkg_temp_c,nvme_temp_c,mem_available_mib,ollama_rss_mib
2026-07-16T18:11:54-07:00,qwen3:4b-instruct,29.50,3.48,57.0,35.9,14556.9,80.4
2026-07-16T18:11:55-07:00,qwen3:4b-instruct,16.37,3.48,53.0,35.9,13887.1,80.4
2026-07-16T18:11:56-07:00,qwen3:4b-instruct,23.74,3.48,59.0,35.9,13024.4,80.4
2026-07-16T18:11:57-07:00,qwen3:4b-instruct,30.27,3.48,70.0,35.9,11663.1,80.4
2026-07-16T18:11:59-07:00,qwen3:4b-instruct,94.33,3.28,74.0,35.9,11650.9,80.4
2026-07-16T18:12:00-07:00,qwen3:4b-instruct,88.03,3.28,74.0,35.9,11644.8,74.8
2026-07-16T18:12:01-07:00,qwen3:4b-instruct,100.00,3.28,74.0,35.9,11642.8,74.8
2026-07-16T18:12:02-07:00,qwen3:4b-instruct,99.75,3.28,74.0,35.9,11644.1,74.8
2026-07-16T18:12:03-07:00,qwen3:4b-instruct,100.00,3.28,74.0,35.9,11644.1,74.8
2026-07-16T18:12:04-07:00,qwen3:4b-instruct,100.00,3.50,76.0,35.9,11643.9,74.8
2026-07-16T18:12:06-07:00,qwen3:4b-instruct,100.00,3.50,74.0,35.9,11643.1,74.8
2026-07-16T18:12:07-07:00,qwen3:4b-instruct,100.00,3.50,75.0,35.9,11643.1,74.8
2026-07-16T18:12:08-07:00,qwen3:4b-instruct,100.00,3.50,75.0,35.9,11643.4,74.8
2026-07-16T18:12:09-07:00,qwen3:4b-instruct,100.00,3.54,75.0,35.9,11643.4,74.8
2026-07-16T18:12:10-07:00,qwen3:4b-instruct,100.00,3.54,75.0,35.9,11642.2,74.8
2026-07-16T18:12:12-07:00,qwen3:4b-instruct,100.00,3.54,74.0,35.9,11642.0,74.8
2026-07-16T18:12:13-07:00,qwen3:4b-instruct,100.00,3.54,75.0,35.9,11640.7,74.8
2026-07-16T18:12:14-07:00,qwen3:4b-instruct,100.00,3.58,75.0,35.9,11640.7,74.8
2026-07-16T18:12:15-07:00,qwen3:4b-instruct,100.00,3.58,76.0,35.9,11640.2,74.8
2026-07-16T18:12:16-07:00,qwen3:4b-instruct,100.00,3.58,75.0,35.9,11640.7,74.8
2026-07-16T18:12:17-07:00,qwen3:4b-instruct,100.00,3.58,74.0,35.9,11640.7,74.8
2026-07-16T18:12:19-07:00,qwen3:4b-instruct,99.75,3.61,75.0,35.9,11640.7,74.8
2026-07-16T18:12:20-07:00,qwen3:4b-instruct,99.75,3.61,74.0,35.9,11640.2,74.8
2026-07-16T18:12:21-07:00,qwen3:4b-instruct,98.00,3.61,74.0,35.9,11640.5,74.8
2026-07-16T18:12:22-07:00,qwen3:4b-instruct,99.25,3.61,72.0,35.9,11637.7,78.8
2026-07-16T18:12:23-07:00,qwen3:4b-instruct,97.26,3.61,74.0,35.9,11635.7,74.8
2026-07-16T18:12:24-07:00,qwen3:4b-instruct,98.75,3.88,72.0,35.9,11633.7,74.8
2026-07-16T18:12:26-07:00,qwen3:4b-instruct,99.25,3.88,71.0,35.9,11633.1,74.8
2026-07-16T18:12:27-07:00,qwen3:4b-instruct,100.00,3.88,75.0,35.9,11632.7,74.8
2026-07-16T18:12:28-07:00,qwen3:4b-instruct,100.00,3.88,75.0,35.9,11632.7,74.8
2026-07-16T18:12:29-07:00,qwen3:4b-instruct,99.75,3.89,75.0,35.9,11631.7,74.8
2026-07-16T18:12:30-07:00,qwen3:4b-instruct,99.50,3.89,76.0,35.9,11631.4,74.8
