timestamp,model,cpu_pct,load1,pkg_temp_c,nvme_temp_c,mem_available_mib,ollama_rss_mib
2026-07-16T18:19:11-07:00,gemma3:4b,38.56,4.44,73.0,35.9,11065.8,117.6
2026-07-16T18:19:12-07:00,gemma3:4b,99.75,4.44,76.0,35.9,11084.3,117.6
2026-07-16T18:19:14-07:00,gemma3:4b,99.50,4.44,76.0,35.9,11081.3,117.6
2026-07-16T18:19:15-07:00,gemma3:4b,99.50,4.41,75.0,35.9,11080.2,117.6
2026-07-16T18:19:16-07:00,gemma3:4b,98.50,4.41,76.0,35.9,11079.2,117.6
2026-07-16T18:19:17-07:00,gemma3:4b,99.50,4.41,77.0,35.9,11078.6,117.6
2026-07-16T18:19:18-07:00,gemma3:4b,97.76,4.41,75.0,35.9,11077.6,117.6
2026-07-16T18:19:19-07:00,gemma3:4b,98.26,4.38,76.0,35.9,11077.6,117.6
2026-07-16T18:19:21-07:00,gemma3:4b,97.76,4.38,74.0,35.9,11076.4,117.6
2026-07-16T18:19:22-07:00,gemma3:4b,99.50,4.38,77.0,35.9,11076.4,117.6
2026-07-16T18:19:23-07:00,gemma3:4b,99.50,4.38,76.0,35.9,11085.0,117.6
2026-07-16T18:19:24-07:00,gemma3:4b,99.26,4.43,76.0,35.9,11083.0,117.6
2026-07-16T18:19:25-07:00,gemma3:4b,99.00,4.43,74.0,35.9,11068.5,117.6
2026-07-16T18:19:26-07:00,gemma3:4b,99.50,4.43,76.0,35.9,11068.8,117.6
2026-07-16T18:19:27-07:00,gemma3:4b,99.50,4.43,77.0,35.9,11068.0,117.6
2026-07-16T18:19:29-07:00,gemma3:4b,99.50,4.43,76.0,35.9,11067.1,117.6
2026-07-16T18:19:30-07:00,gemma3:4b,99.50,4.47,73.0,35.9,11066.8,117.6
2026-07-16T18:19:31-07:00,gemma3:4b,99.50,4.47,76.0,35.9,11067.3,117.6
2026-07-16T18:19:32-07:00,gemma3:4b,99.25,4.47,76.0,35.9,11066.5,117.6
2026-07-16T18:19:33-07:00,gemma3:4b,99.25,4.47,76.0,35.9,11066.6,117.6
2026-07-16T18:19:34-07:00,gemma3:4b,99.50,4.43,76.0,35.9,11066.4,117.6
2026-07-16T18:19:36-07:00,gemma3:4b,99.50,4.43,77.0,35.9,11066.3,117.6
2026-07-16T18:19:37-07:00,gemma3:4b,98.50,4.43,74.0,35.9,11065.6,117.6
2026-07-16T18:19:38-07:00,gemma3:4b,98.50,4.43,72.0,35.9,11065.8,117.6
2026-07-16T18:19:39-07:00,gemma3:4b,99.25,4.40,71.0,35.9,11063.7,117.6
2026-07-16T18:19:40-07:00,gemma3:4b,99.25,4.40,73.0,35.9,11062.2,117.6
2026-07-16T18:19:41-07:00,gemma3:4b,99.75,4.40,75.0,35.9,11062.7,117.6
2026-07-16T18:19:42-07:00,gemma3:4b,99.50,4.40,76.0,35.9,11062.7,117.6
2026-07-16T18:19:43-07:00,gemma3:4b,99.50,4.40,76.0,35.9,11087.1,117.6
2026-07-16T18:19:44-07:00,gemma3:4b,99.51,4.37,76.0,35.9,11084.9,117.6
2026-07-16T18:19:46-07:00,gemma3:4b,99.50,4.37,75.0,35.9,11084.1,117.6
2026-07-16T18:19:47-07:00,gemma3:4b,99.25,4.37,72.0,35.9,11081.6,117.6
2026-07-16T18:19:48-07:00,gemma3:4b,98.75,4.37,63.0,35.9,11078.8,117.6
2026-07-16T18:19:49-07:00,gemma3:4b,99.25,4.34,76.0,35.9,11078.5,117.6
2026-07-16T18:19:50-07:00,gemma3:4b,99.50,4.34,76.0,35.9,11079.0,117.6
2026-07-16T18:19:51-07:00,gemma3:4b,99.50,4.34,76.0,35.9,11078.5,117.6
2026-07-16T18:19:53-07:00,gemma3:4b,98.76,4.34,75.0,35.9,11078.2,117.6
2026-07-16T18:19:54-07:00,gemma3:4b,99.25,4.34,74.0,35.9,11078.4,117.6
2026-07-16T18:19:55-07:00,gemma3:4b,99.51,4.39,76.0,35.9,11077.2,117.6
2026-07-16T18:19:56-07:00,gemma3:4b,99.50,4.39,76.0,35.9,11076.4,117.6
2026-07-16T18:19:57-07:00,gemma3:4b,99.50,4.39,75.0,35.9,11076.6,117.6
2026-07-16T18:19:58-07:00,gemma3:4b,98.75,4.39,73.0,35.9,11076.6,117.6
2026-07-16T18:19:59-07:00,gemma3:4b,99.25,4.44,77.0,35.9,11070.1,117.6
2026-07-16T18:20:00-07:00,gemma3:4b,98.50,4.44,75.0,35.9,11069.9,117.6
2026-07-16T18:20:02-07:00,gemma3:4b,73.88,4.44,54.0,35.9,11070.2,117.6
