timestamp,model,cpu_pct,load1,pkg_temp_c,nvme_temp_c,mem_available_mib,ollama_rss_mib
2026-07-16T18:24:29-07:00,qwen3:8b,98.76,4.32,76.0,35.9,8976.9,79.9
2026-07-16T18:24:30-07:00,qwen3:8b,100.00,4.32,75.0,35.9,8977.1,79.9
2026-07-16T18:24:32-07:00,qwen3:8b,100.00,4.32,74.0,35.9,8977.7,79.9
2026-07-16T18:24:33-07:00,qwen3:8b,98.50,4.32,75.0,35.9,8977.2,79.9
2026-07-16T18:24:34-07:00,qwen3:8b,99.75,4.32,75.0,35.9,8977.2,79.9
2026-07-16T18:24:35-07:00,qwen3:8b,98.25,4.30,74.0,35.9,8977.5,79.9
2026-07-16T18:24:36-07:00,qwen3:8b,98.00,4.30,75.0,35.9,8977.7,79.9
2026-07-16T18:24:37-07:00,qwen3:8b,100.00,4.30,76.0,35.9,8977.0,79.9
2026-07-16T18:24:38-07:00,qwen3:8b,100.00,4.30,77.0,35.9,8977.5,79.9
2026-07-16T18:24:40-07:00,qwen3:8b,100.00,4.35,70.0,35.9,8977.5,79.9
2026-07-16T18:24:41-07:00,qwen3:8b,100.00,4.35,71.0,35.9,9023.7,79.9
2026-07-16T18:24:42-07:00,qwen3:8b,99.75,4.35,74.0,35.9,9020.5,79.9
2026-07-16T18:24:43-07:00,qwen3:8b,99.50,4.35,74.0,35.9,9020.0,79.9
2026-07-16T18:24:44-07:00,qwen3:8b,99.75,4.32,66.0,35.9,9018.2,79.9
2026-07-16T18:24:45-07:00,qwen3:8b,100.00,4.32,72.0,35.9,9015.0,79.9
2026-07-16T18:24:46-07:00,qwen3:8b,100.00,4.32,72.0,35.9,9015.0,79.9
2026-07-16T18:24:47-07:00,qwen3:8b,100.00,4.32,74.0,35.9,9014.6,79.9
2026-07-16T18:24:48-07:00,qwen3:8b,100.00,4.32,73.0,35.9,9014.1,79.9
2026-07-16T18:24:49-07:00,qwen3:8b,99.75,4.30,75.0,35.9,9014.6,79.9
2026-07-16T18:24:51-07:00,qwen3:8b,100.00,4.30,70.0,35.9,9025.9,80.0
2026-07-16T18:24:52-07:00,qwen3:8b,99.50,4.30,75.0,35.9,9023.3,80.0
2026-07-16T18:24:53-07:00,qwen3:8b,100.00,4.30,76.0,35.9,9021.4,80.0
2026-07-16T18:24:54-07:00,qwen3:8b,100.00,4.30,75.0,35.9,9021.0,80.0
2026-07-16T18:24:55-07:00,qwen3:8b,100.00,4.43,75.0,35.9,9019.7,80.0
2026-07-16T18:24:56-07:00,qwen3:8b,99.50,4.43,74.0,35.9,9017.2,80.0
2026-07-16T18:24:57-07:00,qwen3:8b,100.00,4.43,74.0,35.9,9018.1,80.0
2026-07-16T18:24:58-07:00,qwen3:8b,100.00,4.43,75.0,35.9,9016.7,80.0
2026-07-16T18:24:59-07:00,qwen3:8b,100.00,4.40,75.0,35.9,9013.5,80.0
2026-07-16T18:25:01-07:00,qwen3:8b,100.00,4.40,74.0,35.9,9013.5,80.1
