timestamp,pkg_temp_c
2026-07-16T18:43:13-07:00,77.0
2026-07-16T18:43:14-07:00,77.0
2026-07-16T18:43:15-07:00,78.0
2026-07-16T18:43:16-07:00,78.0
2026-07-16T18:43:17-07:00,78.0
2026-07-16T18:43:19-07:00,78.0
2026-07-16T18:43:20-07:00,78.0
2026-07-16T18:43:21-07:00,77.0
2026-07-16T18:43:22-07:00,77.0
2026-07-16T18:43:23-07:00,77.0
2026-07-16T18:43:24-07:00,77.0
2026-07-16T18:43:25-07:00,77.0
2026-07-16T18:43:26-07:00,77.0
2026-07-16T18:43:27-07:00,77.0
2026-07-16T18:43:29-07:00,77.0
2026-07-16T18:43:30-07:00,77.0
2026-07-16T18:43:31-07:00,77.0
2026-07-16T18:43:32-07:00,76.0
2026-07-16T18:43:33-07:00,77.0
2026-07-16T18:43:34-07:00,77.0
2026-07-16T18:43:35-07:00,77.0
2026-07-16T18:43:36-07:00,77.0
2026-07-16T18:43:37-07:00,77.0
2026-07-16T18:43:38-07:00,77.0
2026-07-16T18:43:40-07:00,77.0
2026-07-16T18:43:41-07:00,77.0
2026-07-16T18:43:42-07:00,77.0
2026-07-16T18:43:43-07:00,77.0
2026-07-16T18:43:44-07:00,77.0
2026-07-16T18:43:45-07:00,78.0
2026-07-16T18:43:46-07:00,78.0
2026-07-16T18:43:47-07:00,77.0
2026-07-16T18:43:48-07:00,78.0
2026-07-16T18:43:49-07:00,78.0
2026-07-16T18:43:51-07:00,77.0
2026-07-16T18:43:52-07:00,77.0
2026-07-16T18:43:53-07:00,77.0
2026-07-16T18:43:54-07:00,77.0
2026-07-16T18:43:55-07:00,77.0
2026-07-16T18:43:56-07:00,77.0
2026-07-16T18:43:57-07:00,77.0
2026-07-16T18:43:58-07:00,77.0
2026-07-16T18:43:59-07:00,77.0
2026-07-16T18:44:00-07:00,77.0
2026-07-16T18:44:02-07:00,77.0
2026-07-16T18:44:03-07:00,77.0
2026-07-16T18:44:04-07:00,77.0
2026-07-16T18:44:05-07:00,77.0
2026-07-16T18:44:06-07:00,77.0
2026-07-16T18:44:07-07:00,78.0
2026-07-16T18:44:08-07:00,77.0
2026-07-16T18:44:09-07:00,77.0
2026-07-16T18:44:10-07:00,77.0
2026-07-16T18:44:11-07:00,77.0
2026-07-16T18:44:13-07:00,77.0
2026-07-16T18:44:14-07:00,78.0
2026-07-16T18:44:15-07:00,78.0
2026-07-16T18:44:16-07:00,78.0
2026-07-16T18:44:17-07:00,79.0
2026-07-16T18:44:18-07:00,77.0
2026-07-16T18:44:19-07:00,77.0
2026-07-16T18:44:20-07:00,77.0
2026-07-16T18:44:21-07:00,78.0
2026-07-16T18:44:23-07:00,77.0
2026-07-16T18:44:24-07:00,77.0
2026-07-16T18:44:25-07:00,77.0
2026-07-16T18:44:26-07:00,77.0
2026-07-16T18:44:27-07:00,76.0
2026-07-16T18:44:28-07:00,77.0
2026-07-16T18:44:29-07:00,77.0
2026-07-16T18:44:30-07:00,77.0
2026-07-16T18:44:31-07:00,77.0
2026-07-16T18:44:33-07:00,78.0
2026-07-16T18:44:34-07:00,77.0
2026-07-16T18:44:35-07:00,77.0
2026-07-16T18:44:36-07:00,76.0
2026-07-16T18:44:37-07:00,77.0
2026-07-16T18:44:38-07:00,77.0
2026-07-16T18:44:39-07:00,77.0
2026-07-16T18:44:40-07:00,78.0
2026-07-16T18:44:41-07:00,77.0
2026-07-16T18:44:42-07:00,77.0
2026-07-16T18:44:44-07:00,77.0
2026-07-16T18:44:45-07:00,77.0
2026-07-16T18:44:46-07:00,77.0
2026-07-16T18:44:47-07:00,77.0
2026-07-16T18:44:48-07:00,77.0
2026-07-16T18:44:49-07:00,76.0
2026-07-16T18:44:50-07:00,78.0
2026-07-16T18:44:51-07:00,76.0
2026-07-16T18:44:52-07:00,77.0
2026-07-16T18:44:53-07:00,77.0
2026-07-16T18:44:55-07:00,77.0
2026-07-16T18:44:56-07:00,77.0
2026-07-16T18:44:57-07:00,77.0
2026-07-16T18:44:58-07:00,77.0
2026-07-16T18:44:59-07:00,77.0
2026-07-16T18:45:00-07:00,78.0
2026-07-16T18:45:01-07:00,77.0
2026-07-16T18:45:02-07:00,77.0
2026-07-16T18:45:03-07:00,77.0
2026-07-16T18:45:04-07:00,77.0
2026-07-16T18:45:06-07:00,77.0
2026-07-16T18:45:07-07:00,77.0
2026-07-16T18:45:08-07:00,77.0
2026-07-16T18:45:09-07:00,77.0
2026-07-16T18:45:10-07:00,77.0
2026-07-16T18:45:11-07:00,77.0
2026-07-16T18:45:12-07:00,78.0
2026-07-16T18:45:13-07:00,77.0
2026-07-16T18:45:14-07:00,77.0
2026-07-16T18:45:16-07:00,77.0
2026-07-16T18:45:17-07:00,77.0
2026-07-16T18:45:18-07:00,77.0
2026-07-16T18:45:19-07:00,77.0
2026-07-16T18:45:20-07:00,77.0
2026-07-16T18:45:21-07:00,77.0
2026-07-16T18:45:22-07:00,78.0
2026-07-16T18:45:23-07:00,79.0
2026-07-16T18:45:24-07:00,78.0
2026-07-16T18:45:25-07:00,77.0
2026-07-16T18:45:27-07:00,78.0
2026-07-16T18:45:28-07:00,77.0
2026-07-16T18:45:29-07:00,77.0
2026-07-16T18:45:30-07:00,77.0
2026-07-16T18:45:31-07:00,77.0
2026-07-16T18:45:32-07:00,77.0
2026-07-16T18:45:33-07:00,78.0
2026-07-16T18:45:34-07:00,78.0
2026-07-16T18:45:35-07:00,77.0
2026-07-16T18:45:37-07:00,77.0
2026-07-16T18:45:38-07:00,77.0
2026-07-16T18:45:39-07:00,77.0
2026-07-16T18:45:40-07:00,77.0
2026-07-16T18:45:41-07:00,77.0
2026-07-16T18:45:42-07:00,77.0
2026-07-16T18:45:43-07:00,77.0
2026-07-16T18:45:44-07:00,77.0
2026-07-16T18:45:45-07:00,77.0
2026-07-16T18:45:47-07:00,77.0
2026-07-16T18:45:48-07:00,77.0
2026-07-16T18:45:49-07:00,77.0
2026-07-16T18:45:50-07:00,77.0
2026-07-16T18:45:51-07:00,76.0
2026-07-16T18:45:52-07:00,77.0
2026-07-16T18:45:53-07:00,77.0
2026-07-16T18:45:54-07:00,76.0
2026-07-16T18:45:55-07:00,77.0
2026-07-16T18:45:56-07:00,77.0
2026-07-16T18:45:58-07:00,76.0
2026-07-16T18:45:59-07:00,78.0
2026-07-16T18:46:00-07:00,76.0
2026-07-16T18:46:01-07:00,76.0
2026-07-16T18:46:02-07:00,77.0
2026-07-16T18:46:03-07:00,77.0
2026-07-16T18:46:04-07:00,77.0
2026-07-16T18:46:05-07:00,77.0
2026-07-16T18:46:06-07:00,77.0
2026-07-16T18:46:07-07:00,77.0
2026-07-16T18:46:09-07:00,77.0
2026-07-16T18:46:10-07:00,77.0
2026-07-16T18:46:11-07:00,77.0
2026-07-16T18:46:12-07:00,77.0
2026-07-16T18:46:13-07:00,78.0
2026-07-16T18:46:14-07:00,77.0
2026-07-16T18:46:15-07:00,77.0
2026-07-16T18:46:16-07:00,77.0
2026-07-16T18:46:17-07:00,77.0
2026-07-16T18:46:18-07:00,77.0
2026-07-16T18:46:20-07:00,78.0
2026-07-16T18:46:21-07:00,76.0
2026-07-16T18:46:22-07:00,77.0
2026-07-16T18:46:23-07:00,77.0
2026-07-16T18:46:24-07:00,77.0
2026-07-16T18:46:25-07:00,77.0
2026-07-16T18:46:26-07:00,77.0
2026-07-16T18:46:27-07:00,77.0
2026-07-16T18:46:28-07:00,77.0
2026-07-16T18:46:29-07:00,77.0
2026-07-16T18:46:31-07:00,78.0
2026-07-16T18:46:32-07:00,78.0
2026-07-16T18:46:33-07:00,77.0
2026-07-16T18:46:34-07:00,78.0
2026-07-16T18:46:35-07:00,77.0
2026-07-16T18:46:36-07:00,78.0
2026-07-16T18:46:37-07:00,77.0
2026-07-16T18:46:38-07:00,78.0
2026-07-16T18:46:39-07:00,78.0
2026-07-16T18:46:40-07:00,78.0
2026-07-16T18:46:42-07:00,77.0
2026-07-16T18:46:43-07:00,77.0
2026-07-16T18:46:44-07:00,78.0
2026-07-16T18:46:45-07:00,77.0
2026-07-16T18:46:46-07:00,77.0
2026-07-16T18:46:47-07:00,77.0
2026-07-16T18:46:48-07:00,77.0
2026-07-16T18:46:49-07:00,77.0
2026-07-16T18:46:50-07:00,77.0
2026-07-16T18:46:52-07:00,77.0
2026-07-16T18:46:53-07:00,77.0
2026-07-16T18:46:54-07:00,77.0
2026-07-16T18:46:55-07:00,77.0
2026-07-16T18:46:56-07:00,77.0
2026-07-16T18:46:57-07:00,77.0
2026-07-16T18:46:58-07:00,78.0
2026-07-16T18:46:59-07:00,77.0
2026-07-16T18:47:00-07:00,77.0
2026-07-16T18:47:01-07:00,77.0
2026-07-16T18:47:03-07:00,78.0
2026-07-16T18:47:04-07:00,77.0
2026-07-16T18:47:05-07:00,78.0
2026-07-16T18:47:06-07:00,76.0
2026-07-16T18:47:07-07:00,75.0
2026-07-16T18:47:08-07:00,78.0
2026-07-16T18:47:09-07:00,78.0
2026-07-16T18:47:10-07:00,77.0
2026-07-16T18:47:11-07:00,78.0
2026-07-16T18:47:13-07:00,78.0
2026-07-16T18:47:14-07:00,77.0
2026-07-16T18:47:15-07:00,78.0
2026-07-16T18:47:16-07:00,78.0
2026-07-16T18:47:17-07:00,78.0
2026-07-16T18:47:18-07:00,78.0
2026-07-16T18:47:19-07:00,77.0
2026-07-16T18:47:20-07:00,77.0
2026-07-16T18:47:21-07:00,77.0
2026-07-16T18:47:22-07:00,78.0
2026-07-16T18:47:24-07:00,77.0
2026-07-16T18:47:25-07:00,77.0
2026-07-16T18:47:26-07:00,77.0
2026-07-16T18:47:27-07:00,78.0
2026-07-16T18:47:28-07:00,77.0
2026-07-16T18:47:29-07:00,78.0
2026-07-16T18:47:30-07:00,78.0
2026-07-16T18:47:31-07:00,77.0
2026-07-16T18:47:32-07:00,78.0
2026-07-16T18:47:33-07:00,78.0
2026-07-16T18:47:35-07:00,78.0
2026-07-16T18:47:36-07:00,77.0
2026-07-16T18:47:37-07:00,79.0
2026-07-16T18:47:38-07:00,79.0
2026-07-16T18:47:39-07:00,77.0
2026-07-16T18:47:40-07:00,78.0
2026-07-16T18:47:41-07:00,78.0
2026-07-16T18:47:42-07:00,77.0
2026-07-16T18:47:43-07:00,77.0
2026-07-16T18:47:45-07:00,77.0
2026-07-16T18:47:46-07:00,79.0
2026-07-16T18:47:47-07:00,77.0
2026-07-16T18:47:48-07:00,78.0
2026-07-16T18:47:49-07:00,77.0
2026-07-16T18:47:50-07:00,78.0
2026-07-16T18:47:51-07:00,77.0
2026-07-16T18:47:52-07:00,77.0
2026-07-16T18:47:53-07:00,77.0
2026-07-16T18:47:54-07:00,77.0
2026-07-16T18:47:56-07:00,77.0
2026-07-16T18:47:57-07:00,77.0
2026-07-16T18:47:58-07:00,77.0
2026-07-16T18:47:59-07:00,77.0
2026-07-16T18:48:00-07:00,77.0
2026-07-16T18:48:01-07:00,77.0
2026-07-16T18:48:02-07:00,77.0
2026-07-16T18:48:03-07:00,78.0
2026-07-16T18:48:04-07:00,77.0
2026-07-16T18:48:05-07:00,77.0
2026-07-16T18:48:07-07:00,78.0
2026-07-16T18:48:08-07:00,77.0
2026-07-16T18:48:09-07:00,77.0
2026-07-16T18:48:10-07:00,77.0
2026-07-16T18:48:11-07:00,77.0
2026-07-16T18:48:12-07:00,78.0
2026-07-16T18:48:13-07:00,75.0
2026-07-16T18:48:14-07:00,66.0
2026-07-16T18:48:15-07:00,78.0
2026-07-16T18:48:17-07:00,78.0
2026-07-16T18:48:18-07:00,77.0
2026-07-16T18:48:19-07:00,77.0
2026-07-16T18:48:20-07:00,78.0
2026-07-16T18:48:21-07:00,77.0
2026-07-16T18:48:22-07:00,77.0
2026-07-16T18:48:23-07:00,77.0
2026-07-16T18:48:24-07:00,77.0
2026-07-16T18:48:25-07:00,77.0
2026-07-16T18:48:26-07:00,77.0
2026-07-16T18:48:28-07:00,77.0
2026-07-16T18:48:29-07:00,77.0
2026-07-16T18:48:30-07:00,77.0
2026-07-16T18:48:31-07:00,77.0
2026-07-16T18:48:32-07:00,77.0
2026-07-16T18:48:33-07:00,77.0
2026-07-16T18:48:34-07:00,77.0
2026-07-16T18:48:35-07:00,77.0
2026-07-16T18:48:36-07:00,77.0
2026-07-16T18:48:38-07:00,77.0
2026-07-16T18:48:39-07:00,78.0
2026-07-16T18:48:40-07:00,77.0
2026-07-16T18:48:41-07:00,77.0
2026-07-16T18:48:42-07:00,77.0
2026-07-16T18:48:43-07:00,77.0
2026-07-16T18:48:44-07:00,79.0
2026-07-16T18:48:45-07:00,78.0
2026-07-16T18:48:46-07:00,78.0
2026-07-16T18:48:47-07:00,77.0
2026-07-16T18:48:49-07:00,78.0
2026-07-16T18:48:50-07:00,77.0
2026-07-16T18:48:51-07:00,77.0
2026-07-16T18:48:52-07:00,77.0
2026-07-16T18:48:53-07:00,77.0
2026-07-16T18:48:54-07:00,77.0
2026-07-16T18:48:55-07:00,77.0
2026-07-16T18:48:56-07:00,78.0
2026-07-16T18:48:57-07:00,77.0
2026-07-16T18:48:58-07:00,77.0
2026-07-16T18:49:00-07:00,77.0
2026-07-16T18:49:01-07:00,78.0
2026-07-16T18:49:02-07:00,77.0
2026-07-16T18:49:03-07:00,77.0
2026-07-16T18:49:04-07:00,79.0
2026-07-16T18:49:05-07:00,77.0
2026-07-16T18:49:06-07:00,77.0
2026-07-16T18:49:07-07:00,77.0
2026-07-16T18:49:08-07:00,77.0
2026-07-16T18:49:09-07:00,77.0
2026-07-16T18:49:11-07:00,77.0
2026-07-16T18:49:12-07:00,77.0
2026-07-16T18:49:13-07:00,77.0
2026-07-16T18:49:14-07:00,78.0
2026-07-16T18:49:15-07:00,77.0
2026-07-16T18:49:16-07:00,77.0
2026-07-16T18:49:17-07:00,78.0
2026-07-16T18:49:18-07:00,77.0
2026-07-16T18:49:19-07:00,77.0
2026-07-16T18:49:20-07:00,77.0
2026-07-16T18:49:22-07:00,78.0
2026-07-16T18:49:23-07:00,77.0
2026-07-16T18:49:24-07:00,78.0
2026-07-16T18:49:25-07:00,77.0
2026-07-16T18:49:26-07:00,78.0
2026-07-16T18:49:27-07:00,79.0
2026-07-16T18:49:28-07:00,78.0
2026-07-16T18:49:29-07:00,77.0
2026-07-16T18:49:30-07:00,77.0
2026-07-16T18:49:31-07:00,77.0
2026-07-16T18:49:33-07:00,78.0
2026-07-16T18:49:34-07:00,77.0
2026-07-16T18:49:35-07:00,77.0
2026-07-16T18:49:36-07:00,77.0
2026-07-16T18:49:37-07:00,78.0
2026-07-16T18:49:38-07:00,78.0
2026-07-16T18:49:39-07:00,78.0
2026-07-16T18:49:40-07:00,77.0
2026-07-16T18:49:41-07:00,78.0
